Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Beae product countdown end at (product.metafields.beae.countdown),Beae product countdown start at (product.metafields.beae.countdown_from),Akcesoria: (product.metafields.custom.akcesoria_),Dyrektor kreatywny: (product.metafields.custom.dyrektor_kreatywny),Kolor: (product.metafields.custom.kolor_),Krótki opis (product.metafields.custom.krotki_opis),Materiał:  (product.metafields.custom.material),Numer seryjny: (product.metafields.custom.numer_seryjny),Rok produkcji: (product.metafields.custom.rok_produkcji_),Stan: (product.metafields.custom.stan_),Wymiary: (product.metafields.custom.wymiary),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Bag/Case closure (product.metafields.shopify.bag-case-closure),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Bracelet design (product.metafields.shopify.bracelet-design),Carry options (product.metafields.shopify.carry-options),Case color (product.metafields.shopify.case-color),Closure type (product.metafields.shopify.closure-type),Clothing accessory material (product.metafields.shopify.clothing-accessory-material),Color (product.metafields.shopify.color-pattern),Dress style (product.metafields.shopify.dress-style),Earring design (product.metafields.shopify.earring-design),Eyewear frame design (product.metafields.shopify.eyewear-frame-design),Fabric (product.metafields.shopify.fabric),Footwear material (product.metafields.shopify.footwear-material),Heel height type (product.metafields.shopify.heel-height-type),Heel shoe type (product.metafields.shopify.heel-shoe-type),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Necklace design (product.metafields.shopify.necklace-design),Occasion style (product.metafields.shopify.occasion-style),Ring design (product.metafields.shopify.ring-design),Ring size (product.metafields.shopify.ring-size),Sandal style (product.metafields.shopify.sandal-style),Scarf/Shawl style (product.metafields.shopify.scarf-shawl-style),Shoe fit (product.metafields.shopify.shoe-fit),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Sneaker style (product.metafields.shopify.sneaker-style),Target gender (product.metafields.shopify.target-gender),Toe style (product.metafields.shopify.toe-style),Wallet features (product.metafields.shopify.wallet-features),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
dior-hardcore-biala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Dior_hardcore_white5.jpg?v=1720196602,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dior-hardcore-biala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Dior_hardcore_white4.jpg?v=1720196603,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dior-hardcore-biala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Dior_hardcore_white3.jpg?v=1720196602,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dior-hardcore-biala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Dior_hardcore_white7.jpg?v=1720196602,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dior-hardcore-biala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Dior_hardcore_white1.jpg?v=1720196602,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dior-hardcore-biala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Dior_hardcore_white10.jpg?v=1720196879,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dior-hardcore-biala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Dior_hardcore_white8.jpg?v=1720196878,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dior-hardcore-biala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Dior_hardcore_white9.jpg?v=1720196879,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
celine-double-flap-vintage-granatowa,Céline Gancini Double Flap Vintage Granatowa,"<p><meta charset=""UTF-8""><span>Granatowa torebka Celine vintage, wykonana ze skóry cielęcej. Torebka otwierana jest na dwie klapy, a wnętrze wyłożone jest czerwoną skórą owczą. Stan jak nowy, w komplecie znajduje się oryginalny worek przeciwkurzowy i pudełko.</span></p>
<!---->",Céline,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Torebka,Torebki,true,Title,Default Title,,,,,,,,0067,1000.0,shopify,1,deny,manual,2900.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Celine_handbag3.jpg?v=1720198176,1,"",false,,,,,adult,,,,,,,,,,,"Pudełko, Worek przeciwkurzowy",,Granatowy,"Céline vintage granatowa torebka ze skóry cielęcej, w komplecie z pudełkiem i workiem przeciwkurzowym",Skóra cielęca,,1980s,Bardzo dobry,20 x 19 x 5 cm,,dorosli,,,skorzane,,,raczka,,,,granatowy,,,,,,,,,,,,,,,,,,,,kobieta,,,,,,,,,,kg,,,active
celine-double-flap-vintage-granatowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Celine_handbag11.jpg?v=1720198176,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
celine-double-flap-vintage-granatowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Celine_handbag4.jpg?v=1720198176,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
celine-double-flap-vintage-granatowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Celine_handbag5.jpg?v=1720198176,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
celine-double-flap-vintage-granatowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Celine_handbag6.jpg?v=1720198176,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
celine-double-flap-vintage-granatowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Celine_handbag7.jpg?v=1720198176,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
celine-double-flap-vintage-granatowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Celine_handbag8.jpg?v=1720198176,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
celine-double-flap-vintage-granatowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Celine_handbag9.jpg?v=1720198176,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
celine-double-flap-vintage-granatowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Celine_handbag10.jpg?v=1720198177,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
celine-double-flap-vintage-granatowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Celine_handbag1.jpg?v=1720198176,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
celine-double-flap-vintage-granatowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Celine_handbag2.jpg?v=1720198176,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottega-veneta-intrecciato-hobo-large-brazowa,Bottega Veneta Intrecciato Hobo Large Brązowa,"<p><meta charset=""UTF-8""><span>Torba hobo jest stylowa bez wysiłku. Wykonana z delikatnej skóry cielęcej w kultowym wykończeniu Intrecciato, charakteryzującym się niepowtarzalnym skórzanym splotem Bottega Veneta. Ten unikalny splot jest jednym ze znaków towarowych firmy od 1966 roku i jest stale reinterpretowany w szerokiej gamie kształtów i kolorów. Oferowany model jest w kolorze brązowym, rozmiaru Large. </span></p>
<!----><!---->",Bottega Veneta,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Hobo Bags",Torebka,Torebki,true,Title,Default Title,,,,,,,,0070,1000.0,shopify,0,deny,manual,5400.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Bottega_hobo_large2.jpg?v=1720198508,1,"",false,,,,,,,,,,,,,,,,Worek przeciwkurzowy,,Brązowy,,,,,Dobry,50 x 35 x 15 cm,,dorosli,,,skorzane,,,pas-naramienny,,,,brazowy,,,,,,,,,,,,,,,,,,,,kobieta,,,,,,,,,,kg,,,active
bottega-veneta-intrecciato-hobo-large-brazowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Bottega_hobo_large4.jpg?v=1720198508,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottega-veneta-intrecciato-hobo-large-brazowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Bottega_hobo_large5.jpg?v=1720198508,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottega-veneta-intrecciato-hobo-large-brazowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Bottega_hobo_large3.jpg?v=1720198508,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottega-veneta-intrecciato-hobo-large-brazowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Bottega_hobo_large7.jpg?v=1720198509,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottega-veneta-intrecciato-hobo-large-brazowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Bottega_hobo_large6.jpg?v=1720198509,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottega-veneta-intrecciato-hobo-large-brazowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Bottega_hobo_large8.jpg?v=1720198508,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottega-veneta-intrecciato-hobo-large-brazowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Bottega_hobo_large9.jpg?v=1720198508,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottega-veneta-intrecciato-hobo-large-brazowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Bottega_hobo_large1.jpg?v=1720198508,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottega-veneta-intrecciato-hobo-large-brazowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Bottega_hobo_large10.jpg?v=1720198508,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottega-veneta-intrecciato-hobo-large-brazowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Bottega_hobo_large11.jpg?v=1720198509,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amina-muaddi-gilda-glass-70-rozmiar-37,Amina Muaddi Gilda Glass 70 rozmiar 37,"<p>Skórzane sandały Gilda z kryształowymi zdobieniami i charakterystycznymi rozkloszowanymi obcasami są wyrazem zamiłowania marki Amina Muaddi do stylu glamour. Mają cienkie paski, które są delikatnie ozdobione kryształkami i są osadzone na rzeźbionych obcasach z PVC. Sandały są nieużywane, w komplecie z pudełkiem i woreczkiem przeciwkurzowym. Mała rysa na prawym bucie przy pięcie, widoczna na zdjęciu, ale gdy sandały są noszone. Rozmiar 38, pasują na 37. </p>
<!---->",Amina Muaddi,Apparel & Accessories > Shoes > Heels,Sandały,Obuwie,true,Rozmiar buta,38,product.metafields.shopify.shoe-size,,,,,,,0076,1000.0,shopify,0,deny,manual,2990.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Amina_Muaddi_Gilda8.jpg?v=1720198734,1,"",false,,,,,,,,,,,,,,,,"Pudełko, worek przeciwkurzowy",,Przezroczysty,,,,2023,Nieużywany,"Rozmiar 38, rzeczywisty 37. Obcas 7 cm.",,dorosli,,,,,,,,,,przezroczysty,,,,,skorzane,,buty-na-obcasie-z-odkryta-pieta; obcasy-mule,,,,sukienka,,,,,zwyczajne,38,,,kobieta,otworz,,,,,,,,,kg,,,active
amina-muaddi-gilda-glass-70-rozmiar-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/30.jpg?v=1720198878,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amina-muaddi-gilda-glass-70-rozmiar-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Amina_Muaddi_Gilda12.jpg?v=1720198735,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amina-muaddi-gilda-glass-70-rozmiar-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Amina_Muaddi_Gilda3.jpg?v=1720198735,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amina-muaddi-gilda-glass-70-rozmiar-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Amina_Muaddi_Gilda4.jpg?v=1720198735,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amina-muaddi-gilda-glass-70-rozmiar-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Amina_Muaddi_Gilda5.jpg?v=1720198734,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amina-muaddi-gilda-glass-70-rozmiar-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Amina_Muaddi_Gilda6.jpg?v=1720198735,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amina-muaddi-gilda-glass-70-rozmiar-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Amina_Muaddi_Gilda7.jpg?v=1720198735,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amina-muaddi-gilda-glass-70-rozmiar-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Amina_Muaddi_Gilda9.jpg?v=1720198734,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amina-muaddi-gilda-glass-70-rozmiar-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Amina_Muaddi_Gilda10.jpg?v=1720198735,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amina-muaddi-gilda-glass-70-rozmiar-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Amina_Muaddi_Gilda11.jpg?v=1720198735,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amina-muaddi-gilda-glass-70-rozmiar-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Amina_Muaddi_Gilda13.jpg?v=1720198735,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amina-muaddi-gilda-glass-70-rozmiar-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Amina_Muaddi_Gilda1.jpg?v=1720198734,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amina-muaddi-gilda-glass-70-rozmiar-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Amina_Muaddi_Gilda2.jpg?v=1720198734,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chanel-slingback-rozmiar-38-5,"Chanel Mesh Beige Slingback rozmiar 38,5","<p><meta charset=""UTF-8""><span>Szpilki slingback Chanel wykonane z beżowej skóry i cielistej siateczki. Dziś bardzo rzadki i ikoniczny model. Wysokość obcasa: 8 cm. W komplecie z pudełkiem, flekami i woreczkami przeciwkurzowymi marki.</span></p>
<!---->",Chanel,Apparel & Accessories > Shoes > Heels,Szpilki,Obuwie,true,Title,Default Title,,,,,,,,0071,1000.0,shopify,0,deny,manual,3400.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Chanel_slingbacks4.jpg?v=1720199050,1,"",false,,,187,,,,,,,,,,,,,"Pudełko, woreczki przeciwkurzowe",,Beżowy,,,,,Bardzo dobry,"38,5",,dorosli,,,,,,,,wsuwane,,bezowy,,,,,skorzane; siatka,,buty-na-obcasie-z-odkryta-pieta,,,,,,,,,,38,,,kobieta,,,,,,,,,,kg,,,active
chanel-slingback-rozmiar-38-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Chanel_slingbacks9.jpg?v=1720199050,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chanel-slingback-rozmiar-38-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Chanel_slingbacks2.jpg?v=1720199050,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chanel-slingback-rozmiar-38-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Chanel_slingbacks3.jpg?v=1720199051,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chanel-slingback-rozmiar-38-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Chanel_slingbacks5.jpg?v=1720199050,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chanel-slingback-rozmiar-38-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Chanel_slingbacks6.jpg?v=1720199051,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chanel-slingback-rozmiar-38-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Chanel_slingbacks7.jpg?v=1720199050,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chanel-slingback-rozmiar-38-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Chanel_slingbacks8.jpg?v=1720199051,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chanel-slingback-rozmiar-38-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Chanel_slingbacks10.jpg?v=1720199050,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chanel-slingback-rozmiar-38-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Chanel_slingbacks11.jpg?v=1720199050,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chanel-slingback-rozmiar-38-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/Chanel_slingbacks1.jpg?v=1720199051,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zegarek-hermes-clipper-full-set,Zegarek Hermès Clipper Full Set,"<p>Zegarek kwarcowy Hermès Clipper wykonany ze stali nierdzewnej w połączeniu z pozłacanymi elementami. Koperta ma 24mm średnicy, bransoletka około 15 cm długości z możliwością powiększenia rozmiaru do ok. 18cm dzięki dodatkowym zapasowym ogniwom (2). W komplecie z pudełkiem, gwarancją, instrukcją i baterią. Zegarek jest używany i posiada normalne ślady użytkowania, działa bez zarzutu.</p>",Hermès,Apparel & Accessories > Jewelry > Watches,Zegarek,Biżuteria,true,Title,Default Title,,,,,,,,"",500.0,shopify,0,deny,manual,4900.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2799.jpg?v=1733852176,1,"",false,,,,,,,,,,,,,,,,Zegarek,Henri Origny,"Złoty, srebrny","Hermès Clipper zegarek kwarcowy stal + złoto, 24 mm, z pudełkiem",Stal,2820889,2000s,Bardzo dobry,S (18cm),,dorosli,,,,,,,srebrna; zlota,,,,,,,,,,,,,,,,,,,,,,,,,,analogowy,mechanizm-kwarcowy,,,,,,kg,,,active
zegarek-hermes-clipper-full-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2803.jpg?v=1733852176,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zegarek-hermes-clipper-full-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0669/2762/4456/files/DSCF2809.jpg?v=1733852176,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
